timestamp,batch_id,time_min,moisture_raw,red,green,blue,moisture_status,color_status,final_status,readiness_score
2026-07-31 16:38:29,COFFEE-001,29758268,279,386,430,347,31.7,74.8,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time
2026-07-31 16:38:37,COFFEE-001,29758268,279,386,429,346,31.7,75.5,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:38:45,COFFEE-001,29758268,277,377,427,350,31.7,76.2,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:38:53,COFFEE-001,29758268,279,377,428,351,31.7,77.2,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:39:02,COFFEE-001,29758269,278,384,422,345,31.7,78.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:39:20,COFFEE-001,29758269,278,377,428,351,31.7,77.7,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:39:29,COFFEE-001,29758269,278,378,428,351,31.7,77.3,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:39:37,COFFEE-001,29758269,278,377,428,351,31.7,77.3,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:39:45,COFFEE-001,29758269,279,383,428,351,31.7,78.1,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:39:53,COFFEE-001,29758269,279,383,427,350,31.7,77.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:40:02,COFFEE-001,29758270,278,383,421,344,31.7,76.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:40:10,COFFEE-001,29758270,279,377,428,350,31.7,75.7,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:40:18,COFFEE-001,29758270,277,383,427,351,31.7,75.8,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:40:27,COFFEE-001,29758270,278,377,428,351,31.7,76.6,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:40:35,COFFEE-001,29758270,278,377,428,351,31.6,76.2,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:40:43,COFFEE-001,29758270,279,383,427,351,31.7,75.7,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:40:51,COFFEE-001,29758270,278,384,422,345,31.7,75.6,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:41:00,COFFEE-001,29758271,279,383,422,344,31.7,77.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:41:08,COFFEE-001,29758271,279,383,422,345,31.7,76.8,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:41:17,COFFEE-001,29758271,278,377,427,351,31.7,76.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:41:25,COFFEE-001,29758271,278,378,428,351,31.7,75.5,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:41:33,COFFEE-001,29758271,277,377,427,350,31.7,77.3,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:41:41,COFFEE-001,29758271,279,384,428,345,31.7,76.7,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:41:50,COFFEE-001,29758271,279,383,428,345,31.7,75.6,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:41:58,COFFEE-001,29758271,279,384,422,345,31.7,76.2,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:42:08,COFFEE-001,29758272,278,383,421,345,31.7,74.8,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time
2026-07-31 16:42:16,COFFEE-001,29758272,279,377,429,351,31.7,75.2,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:42:24,COFFEE-001,29758272,279,383,422,351,31.6,76.1,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:42:33,COFFEE-001,29758272,279,384,422,351,31.7,75.9,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:42:41,COFFEE-001,29758272,279,383,422,348,31.7,75.2,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:42:49,COFFEE-001,29758272,279,384,422,351,31.7,74.9,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time
2026-07-31 16:42:57,COFFEE-001,29758272,278,379,424,352,31.7,74.3,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time
2026-07-31 16:43:06,COFFEE-001,29758273,278,378,429,351,31.7,74.8,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time
2026-07-31 16:43:14,COFFEE-001,29758273,277,386,424,352,31.7,75.1,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:43:22,COFFEE-001,29758273,278,382,432,348,31.7,76.1,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:43:30,COFFEE-001,29758273,278,388,425,353,31.7,75.8,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
